employee_number,first_name,last_name,title,from_date,salary,emp_count
458162,Pragnesh,Pearson,Technique Leader,1987-03-17,40000,1104
214059,Shahar,McFarlin,Technique Leader,1987-03-17,55646,1104
54089,Sandeepan,Barriga,Technique Leader,1987-03-15,40000,1105
104328,Luerbio,Setlzner,Technique Leader,1987-03-09,57862,1106
447820,Conor,Swist,Technique Leader,1987-03-05,58373,1108
265675,Sachin,Chiola,Technique Leader,1987-03-05,40000,1108
71823,Kasidit,Linnainmaa,Technique Leader,1987-03-04,44612,1109
245132,Gaetan,Hiroyama,Technique Leader,1987-02-26,54114,1110
72383,Gianluca,Sidou,Technique Leader,1987-02-24,47128,1111
69032,Dhritiman,Mawatari,Technique Leader,1987-02-20,51396,1112
252362,Troy,Dulin,Technique Leader,1987-02-17,50570,1113
489516,Jayesh,Erbe,Technique Leader,1987-02-16,40000,1114
38700,Deniz,Figueira,Technique Leader,1987-02-15,46767,1115
57426,Yannik,Lorch,Technique Leader,1987-02-11,40000,1116
70887,Tsutomu,Bratten,Technique Leader,1987-02-09,60059,1117
404057,Boaz,Decaestecker,Technique Leader,1987-02-06,40000,1119
70077,Vesna,Panienski,Technique Leader,1987-02-06,64626,1119
239146,Duke,Kakkad,Technique Leader,1987-02-05,65736,1121
249761,Mayumi,Hoppenstand,Technique Leader,1987-02-05,53240,1121
230331,Nidapan,Beutelspacher,Technique Leader,1987-02-03,40000,1123
272239,Weiwu,Falster,Technique Leader,1987-02-03,62475,1123
299317,Barun,Fasbender,Technique Leader,1987-02-02,40000,1124
83626,Reuven,Maccarone,Technique Leader,1987-02-01,40000,1125
453491,Theirry,Aloisi,Technique Leader,1987-01-28,40000,1126
233375,Chrisa,Comte,Technique Leader,1987-01-27,46125,1127
411504,Karsten,Rassart,Technique Leader,1987-01-23,42150,1128
84025,Ugo,Ariola,Technique Leader,1987-01-20,40000,1129
485776,Shunichi,Schach,Technique Leader,1987-01-18,52064,1130
411891,Karsten,Beeson,Technique Leader,1987-01-16,40000,1131
100169,Ingmar,Angot,Technique Leader,1987-01-13,46710,1132
277501,Sastry,Lupu,Technique Leader,1987-01-12,56211,1134
454514,Dung,Rosis,Technique Leader,1987-01-12,46943,1134
406803,Takanari,Baba,Technique Leader,1987-01-10,47002,1136
417486,Sakthirel,Cusworth,Technique Leader,1987-01-10,57188,1136
78475,Lakshmi,Renear,Technique Leader,1987-01-07,40000,1139
400715,Shaw,Mellouli,Technique Leader,1987-01-07,65777,1139
469807,Bangqing,Huxford,Technique Leader,1987-01-07,40000,1139
102081,Gina,Bridgland,Technique Leader,1987-01-05,57925,1141
453215,Rajmohan,Hasenauer,Technique Leader,1987-01-05,40917,1141
491172,Lansing,Lindenbaum,Technique Leader,1987-01-04,40000,1142
10402,Volkmar,Ebeling,Technique Leader,1987-01-02,40000,1143
205670,Hidefumi,Jeong,Technique Leader,1987-01-01,40000,1145
208724,Yongdong,Schnelling,Technique Leader,1987-01-01,40000,1145
50639,Fumiko,Kruskal,Technique Leader,1986-12-30,40000,1146
251141,Xiaoshan,Kroha,Technique Leader,1986-12-28,52168,1149
460913,Kwangho,Baer,Technique Leader,1986-12-28,46805,1149
482868,Arunas,Iivonen,Technique Leader,1986-12-28,40000,1149
28165,Sanjit,Lorch,Technique Leader,1986-12-26,52169,1150
30189,Krisda,Koblick,Technique Leader,1986-12-24,40000,1152
499872,Kannan,Krychniak,Technique Leader,1986-12-24,40000,1152
206199,Rafail,Hashii,Technique Leader,1986-12-23,40000,1154
30101,Berni,Olano,Technique Leader,1986-12-23,40000,1154
49438,IEEE,Krichel,Technique Leader,1986-12-22,59282,1155
81036,Alassane,Fargier,Technique Leader,1986-12-20,40000,1156
245350,Tadanori,Greibach,Technique Leader,1986-12-15,42504,1157
448639,Pintsang,Zobel,Technique Leader,1986-12-10,41323,1159
235826,Frazer,Kolinko,Technique Leader,1986-12-10,67284,1159
19129,Bowen,Jiafu,Technique Leader,1986-12-07,40000,1160
420982,Serge,Laurillard,Technique Leader,1986-12-05,40000,1161
227701,Frederique,Brizzi,Technique Leader,1986-12-03,40000,1162
485130,Eldridge,Brlek,Technique Leader,1986-12-02,40000,1163
277415,Xiaoqiang,Ramamoorthy,Technique Leader,1986-11-30,51226,1165
31495,Akhilish,Coombs,Technique Leader,1986-11-30,62324,1165
223827,Bernice,Driscoll,Technique Leader,1986-11-28,54389,1167
404894,Weicheng,Herath,Technique Leader,1986-11-28,57729,1167
85300,Panayotis,Domenig,Technique Leader,1986-11-27,40000,1168
477922,Moriyoshi,Wissmann,Technique Leader,1986-11-25,56363,1169
285673,Arnould,Chaudhury,Technique Leader,1986-11-24,40000,1170
452550,Thanasis,Perez,Technique Leader,1986-11-23,52702,1171
266581,Gonzalo,Leppanen,Technique Leader,1986-11-21,40000,1173
81494,Hatsukazu,Litzkow,Technique Leader,1986-11-21,40000,1173
475218,Basant,Muhling,Technique Leader,1986-11-16,59562,1174
416575,Shai,Olano,Technique Leader,1986-11-15,65555,1175
281380,Karlis,Grandbois,Technique Leader,1986-11-14,41672,1176
435998,Ymte,Wrigley,Technique Leader,1986-11-12,44243,1177
406120,Leah,Merro,Technique Leader,1986-11-09,40000,1178
409121,Jaewon,Unno,Technique Leader,1986-11-07,52857,1180
241067,Shigeu,Binkley,Technique Leader,1986-11-07,45905,1180
423960,Pramod,Snyers,Technique Leader,1986-11-06,53244,1181
422784,Gererd,Breugel,Technique Leader,1986-11-05,73674,1184
299255,Lokesh,Mungall,Technique Leader,1986-11-05,40000,1184
45053,Ymte,Zongker,Technique Leader,1986-11-05,60172,1184
92946,Yannik,Thombley,Technique Leader,1986-11-02,52852,1185
68269,Marjo,Falster,Technique Leader,1986-10-31,57111,1186
246794,Marlo,Rebaine,Technique Leader,1986-10-29,48232,1187
455999,Dhritiman,Nastansky,Technique Leader,1986-10-27,40000,1188
96766,Van,Trachtenberg,Technique Leader,1986-10-26,40000,1190
45951,Duke,Garnick,Technique Leader,1986-10-26,45623,1190
75551,Sreekrishna,Schrift,Technique Leader,1986-10-24,53699,1192
495088,Suzette,Iisaku,Technique Leader,1986-10-24,41372,1192
248755,Kyoichi,Ranka,Technique Leader,1986-10-23,45761,1193
37822,Gou,Huhdanpaa,Technique Leader,1986-10-21,40000,1194
76145,Mitsuyuki,Byoun,Technique Leader,1986-10-19,43979,1195
20550,Koichi,Kabayashi,Technique Leader,1986-10-17,40000,1196
269948,Akeel,Gopalakrishnan,Technique Leader,1986-10-16,54708,1197
483549,Chaitali,Chenney,Technique Leader,1986-10-14,40000,1198
241472,Jianhao,Slobodova,Technique Leader,1986-10-13,40000,1199
57720,Subhankar,Hasham,Technique Leader,1986-10-10,40000,1200
260783,Danny,Emmerich,Technique Leader,1986-10-09,44669,1201
208494,Sumali,Pellegrinelli,Technique Leader,1986-10-08,60480,1202
80705,Josyula,Shackel,Technique Leader,1986-10-07,50573,1204
55506,Zhensheng,Kusakabe,Technique Leader,1986-10-07,40000,1204
432035,Fox,Plump,Technique Leader,1986-10-06,64035,1205
493353,Hiroyasu,Sadowsky,Technique Leader,1986-10-05,58403,1206
202504,Caolyn,DasSarma,Technique Leader,1986-10-03,46287,1207
463187,Sachin,Penn,Technique Leader,1986-10-02,47817,1208
211999,Frederique,Demian,Technique Leader,1986-09-30,44153,1209
104478,Shrikanth,Goodrum,Technique Leader,1986-09-29,46511,1211
12663,Nobuyoshi,Stellhorn,Technique Leader,1986-09-29,49966,1211
258554,Yonghong,Kossowski,Technique Leader,1986-09-25,40000,1212
87158,Nahid,Neiman,Technique Leader,1986-09-20,58049,1213
284334,Alper,Stifter,Technique Leader,1986-09-18,76952,1214
21336,Satosi,Veccia,Technique Leader,1986-09-15,40000,1216
212258,Nevin,Menhardt,Technique Leader,1986-09-15,49374,1216
30791,Xiong,Ariola,Technique Leader,1986-09-13,40000,1217
73790,Kazunori,Pepe,Technique Leader,1986-09-11,61447,1220
92054,Gonzalo,Cooley,Technique Leader,1986-09-11,65403,1220
71855,Lein,Luef,Technique Leader,1986-09-11,42783,1220
467430,Angel,Ossenbruggen,Technique Leader,1986-09-10,40000,1221
100190,Lenore,Thebaut,Technique Leader,1986-09-09,40000,1222
486883,Ayakannu,Deyuan,Technique Leader,1986-09-06,40000,1224
247667,Pranjal,Egerstedt,Technique Leader,1986-09-06,58836,1224
263116,Baziley,Jullig,Technique Leader,1986-09-04,46314,1225
67379,Masadi,Srimani,Technique Leader,1986-08-30,44380,1226
23197,Marjo,Ducloy,Technique Leader,1986-08-26,40000,1228
412605,Gretta,Hiraishi,Technique Leader,1986-08-26,40000,1228
465739,Wilmer,Verhaegen,Technique Leader,1986-08-25,50886,1229
16880,Honesty,Bresenham,Technique Leader,1986-08-24,40000,1230
245953,Xiaoqiang,Azuma,Technique Leader,1986-08-23,40000,1231
75379,Geraldo,Desikan,Technique Leader,1986-08-21,40000,1233
488263,Cristinel,Lamparter,Technique Leader,1986-08-21,66742,1233
416694,Ebru,Remmele,Technique Leader,1986-08-20,40000,1234
245914,Shim,Swick,Technique Leader,1986-08-19,42005,1235
284243,Pohua,Chorvat,Technique Leader,1986-08-17,73042,1237
462557,Lobel,Androutsos,Technique Leader,1986-08-17,61742,1237
27496,Marke,Angelov,Technique Leader,1986-08-15,40000,1238
436188,Bedir,Bridgland,Technique Leader,1986-08-13,76464,1239
65538,Moheb,Plesums,Technique Leader,1986-08-11,40000,1241
291793,Kerhong,Eickenmeyer,Technique Leader,1986-08-11,43258,1241
292201,Aris,Varman,Technique Leader,1986-08-09,49212,1243
42298,Tru,Kalefeld,Technique Leader,1986-08-09,40000,1243
479905,Danai,Peir,Technique Leader,1986-08-05,40000,1244
13825,Arlette,Pell,Technique Leader,1986-08-02,54704,1245
436178,Venkatesan,Ozery,Technique Leader,1986-08-01,40000,1247
69635,Djelloul,Garrabrants,Technique Leader,1986-08-01,40000,1247
438657,Baziley,Bernatsky,Technique Leader,1986-07-31,45724,1248
64689,Bernice,Jakobus,Technique Leader,1986-07-29,45524,1249
295377,Thodoros,Reinhart,Technique Leader,1986-07-28,47882,1252
481179,Remmert,Rosay,Technique Leader,1986-07-28,50684,1252
106307,Gil,Lunn,Technique Leader,1986-07-28,40000,1252
480259,Giap,Antonakopoulos,Technique Leader,1986-07-27,40830,1253
461891,Ranan,Stranks,Technique Leader,1986-07-25,58184,1254
482823,Henk,Sidhu,Technique Leader,1986-07-24,40000,1255
220060,Neelam,Slaats,Technique Leader,1986-07-23,40000,1257
51691,Fumiya,Lagarias,Technique Leader,1986-07-23,60477,1257
211925,Christophe,Rodiger,Technique Leader,1986-07-22,49833,1259
226942,Satoru,Rattan,Technique Leader,1986-07-22,68024,1259
472366,Aral,Rattan,Technique Leader,1986-07-20,47944,1260
204579,Yechezkel,Litzkow,Technique Leader,1986-07-19,40613,1262
499643,JiYoung,Skafidas,Technique Leader,1986-07-19,68424,1262
39194,Arun,Imataki,Technique Leader,1986-07-15,43727,1263
94815,Kwun,Dusink,Technique Leader,1986-07-14,46691,1264
228233,Francesca,Serov,Technique Leader,1986-07-13,44728,1265
236858,Haldun,Bharadwaj,Technique Leader,1986-07-12,40000,1267
36799,Tetsushi,Murtagh,Technique Leader,1986-07-12,46041,1267
266487,Unal,Boyle,Technique Leader,1986-07-11,63251,1268
429564,JoAnne,Pulkowski,Technique Leader,1986-07-07,59368,1269
233400,Vatsa,Rothenberg,Technique Leader,1986-07-06,53951,1271
41432,Basim,Dymetman,Technique Leader,1986-07-06,65558,1271
448697,Mototsugu,Pietracaprina,Technique Leader,1986-07-05,54187,1272
216180,Kristin,Ranka,Technique Leader,1986-07-04,40118,1273
239353,Francoise,Wynblatt,Technique Leader,1986-07-01,52917,1274
208979,Candida,Werthner,Technique Leader,1986-06-28,58956,1275
248820,Howell,Seiwald,Technique Leader,1986-06-25,55115,1277
486775,Lene,Yetim,Technique Leader,1986-06-25,40000,1277
435459,Arto,Heuser,Technique Leader,1986-06-23,46509,1278
490183,Guozhong,Hegner,Technique Leader,1986-06-20,43217,1280
64837,Mantis,Petereit,Technique Leader,1986-06-20,58887,1280
101221,Phule,Saoudi,Technique Leader,1986-06-19,61546,1281
477054,Arup,Emiris,Technique Leader,1986-06-18,69806,1282
462059,Naftaly,Zockler,Technique Leader,1986-06-15,60415,1283
89669,Ult,Miake,Technique Leader,1986-06-13,40000,1284
281234,Harngdar,Falby,Technique Leader,1986-06-10,40000,1285
495007,Moni,Borovoy,Technique Leader,1986-06-05,52013,1287
472574,Mingdong,Stassinopoulos,Technique Leader,1986-06-05,40000,1287
41583,Holgard,Thorensen,Technique Leader,1986-06-03,57443,1288
13232,Mitchel,Fujisaki,Technique Leader,1986-06-02,40000,1291
406631,Yuguang,Gulik,Technique Leader,1986-06-02,48228,1291
452113,Sanjeeva,Greenaway,Technique Leader,1986-06-02,40000,1291
225364,Souichi,Merle,Technique Leader,1986-06-01,40000,1292
299753,Nikolaus,Chenoweth,Technique Leader,1986-05-31,42501,1293
408690,Vidya,Terekhov,Technique Leader,1986-05-29,40000,1295
273657,Jouko,Hashii,Technique Leader,1986-05-29,40000,1295
469434,Yuuichi,Gils,Technique Leader,1986-05-28,44314,1297
229137,Susanta,Prenel,Technique Leader,1986-05-28,40000,1297
296003,Gay,Khamsi,Technique Leader,1986-05-27,61915,1298
69355,Dmitry,Borovoy,Technique Leader,1986-05-26,63416,1301
470741,Gor,Rijsenbrij,Technique Leader,1986-05-26,40000,1301
84596,Poornachandra,Picht,Technique Leader,1986-05-26,43574,1301
478204,Arne,Narlikar,Technique Leader,1986-05-23,40000,1303
248335,Gaetan,Tibblin,Technique Leader,1986-05-23,40000,1303
207877,Kazunori,Bresenham,Technique Leader,1986-05-22,41387,1304
231736,Sverrir,Peternell,Technique Leader,1986-05-19,40000,1305
48785,Zhenhua,Pappas,Technique Leader,1986-05-18,40000,1307
211800,Remzi,Melter,Technique Leader,1986-05-18,46104,1307
458228,Fen,Kalloufi,Technique Leader,1986-05-16,52323,1309
90425,Masasuke,Schrift,Technique Leader,1986-05-16,54347,1309
258359,Saeed,Bresenham,Technique Leader,1986-05-15,66607,1310
240871,Perry,Goldhammer,Technique Leader,1986-05-14,47586,1311
65001,Jongsuk,Hardjono,Technique Leader,1986-05-12,52698,1312
428447,Palash,Gulak,Technique Leader,1986-05-09,53691,1313
54207,Radhika,Bhattacharjee,Technique Leader,1986-05-07,40000,1314
485387,Hatim,Wendorf,Technique Leader,1986-05-06,40000,1315
205529,Troy,Karner,Technique Leader,1986-05-05,40000,1317
22855,Shalesh,Thimonier,Technique Leader,1986-05-05,46111,1317
437267,Seongbae,Dengi,Technique Leader,1986-05-02,59763,1318
215734,Gina,Bahi,Technique Leader,1986-04-30,58963,1319
237093,Demos,Ranum,Technique Leader,1986-04-28,40000,1320
89537,Gaurav,Tasistro,Technique Leader,1986-04-27,40000,1321
71472,Bingning,Irland,Technique Leader,1986-04-26,41419,1324
268513,Alenka,Macedo,Technique Leader,1986-04-26,52262,1324
32892,Sudharsan,Pfau,Technique Leader,1986-04-26,56137,1324
77014,Barry,Redmiles,Technique Leader,1986-04-25,40000,1325
409918,Yinghua,Raney,Technique Leader,1986-04-23,64321,1326
446469,Yucai,Krupka,Technique Leader,1986-04-22,40000,1327
50736,Ulf,Douceur,Technique Leader,1986-04-21,40000,1329
441059,Perla,Borstler,Technique Leader,1986-04-21,65573,1329
57620,Along,Kragelund,Technique Leader,1986-04-18,40000,1332
487651,Itzchak,Cooke,Technique Leader,1986-04-18,40000,1332
213662,Parke,Rosen,Technique Leader,1986-04-18,48265,1332
95000,Mario,Weiland,Technique Leader,1986-04-17,44372,1334
468117,Chikako,Bugrara,Technique Leader,1986-04-17,40000,1334
493368,Siddarth,Orsini,Technique Leader,1986-04-16,51835,1335
236236,Pranjal,Melichar,Technique Leader,1986-04-13,40000,1338
24879,Subhash,Schaap,Technique Leader,1986-04-13,63435,1338
271631,Ravishankar,Litecky,Technique Leader,1986-04-13,70605,1338
71729,Jongsuk,Rosch,Technique Leader,1986-04-04,44787,1339
299854,IEEE,Lanteri,Technique Leader,1986-04-03,40000,1341
71923,Jayesh,Kavanagh,Technique Leader,1986-04-03,48573,1341
15082,Guadalupe,Zirintsis,Technique Leader,1986-04-01,63024,1342
409948,Gad,Daescu,Technique Leader,1986-03-31,40000,1343
237717,Owen,Heping,Technique Leader,1986-03-30,40000,1345
413608,Mantis,Serra,Technique Leader,1986-03-30,57042,1345
49992,Marsha,Dayana,Technique Leader,1986-03-29,46485,1346
483474,JoAnna,Asmuth,Technique Leader,1986-03-26,72528,1347
232466,Weidon,Perri,Technique Leader,1986-03-24,52637,1348
268633,Kshitij,Litecky,Technique Leader,1986-03-23,74513,1349
440746,Anneli,Ramsay,Technique Leader,1986-03-22,40987,1352
408101,Arno,Takanami,Technique Leader,1986-03-22,62647,1352
241253,Shigeichiro,Schapiro,Technique Leader,1986-03-22,40000,1352
25497,Mitsuyuki,Varman,Technique Leader,1986-03-18,40000,1353
493379,Faiza,Knightly,Technique Leader,1986-03-16,40000,1354
250791,Halsur,Orlowski,Technique Leader,1986-03-15,47983,1356
260546,Behnaam,Haldar,Technique Leader,1986-03-15,40000,1356
255156,Constantino,Barvinok,Technique Leader,1986-03-14,40000,1357
426781,Reinhard,Setiz,Technique Leader,1986-03-11,45220,1358
213393,Hauke,Rossi,Technique Leader,1986-03-10,43346,1359
299489,Izaskun,Bottner,Technique Leader,1986-03-07,40000,1361
66536,DeForest,Malinowski,Technique Leader,1986-03-07,45280,1361
413253,Alselm,Daescu,Technique Leader,1986-03-06,51928,1362
461638,Gad,Hettesheimer,Technique Leader,1986-03-03,43123,1363
39988,Anoosh,Spelt,Technique Leader,1986-03-01,40000,1364
403588,Hironobu,Kakkad,Technique Leader,1986-02-28,45140,1366
271594,Marjo,Jonsson,Technique Leader,1986-02-28,42787,1366
253098,Faiza,Delgrande,Technique Leader,1986-02-27,40000,1368
468887,Weiru,Willoner,Technique Leader,1986-02-27,69647,1368
446083,Subir,Chiodo,Technique Leader,1986-02-25,40000,1372
483635,Marsja,Backhouse,Technique Leader,1986-02-25,40000,1372
499091,Elvis,Kohling,Technique Leader,1986-02-25,59655,1372
92961,Youjian,Speek,Technique Leader,1986-02-25,57513,1372
13386,Khosrow,Sgarro,Technique Leader,1986-02-23,91420,1375
21674,Kannan,Naumovich,Technique Leader,1986-02-23,44125,1375
77391,JiYoung,Polupanov,Technique Leader,1986-02-23,48200,1375
229686,Leni,Piazza,Technique Leader,1986-02-22,55056,1376
291972,Shimshon,Ouhyoung,Technique Leader,1986-02-21,40000,1377
478430,Weicheng,Samarati,Technique Leader,1986-02-20,40000,1378
224997,Sailaja,Coors,Technique Leader,1986-02-19,55320,1380
411302,George,Negoita,Technique Leader,1986-02-19,40000,1380
475241,Mayuri,Garnick,Technique Leader,1986-02-17,46477,1381
39941,Gino,Tanemo,Technique Leader,1986-02-16,46110,1382
498808,Martins,Farrow,Technique Leader,1986-02-15,54641,1385
23066,Shuho,Deville,Technique Leader,1986-02-15,51798,1385
248233,Annemarie,Dayana,Technique Leader,1986-02-15,54015,1385
254325,Khun,Luiz,Technique Leader,1986-02-10,41916,1386
204734,Sungwon,Sifakis,Technique Leader,1986-02-05,69449,1387
71706,Van,Murtha,Technique Leader,1986-02-04,40000,1388
487732,Masami,Iisaku,Technique Leader,1986-02-02,40069,1389
88656,Oddvar,Parveen,Technique Leader,1986-01-30,72385,1391
218685,Sarita,Yavatkar,Technique Leader,1986-01-30,52081,1391
80844,Brigham,Hellwagner,Technique Leader,1986-01-29,40000,1392
289285,Mohua,Miake,Technique Leader,1986-01-28,40000,1394
40424,Niteen,Ghazalie,Technique Leader,1986-01-28,40000,1394
82634,Volkmar,Plesums,Technique Leader,1986-01-27,57262,1395
225198,Zhongwei,Plavsic,Technique Leader,1986-01-25,40000,1396
80038,Vitaly,Gewali,Technique Leader,1986-01-24,54900,1397
85206,Shahar,Navazio,Technique Leader,1986-01-22,52638,1398
45275,Arun,Swan,Technique Leader,1986-01-21,49876,1400
414256,Rosalie,Nannarelli,Technique Leader,1986-01-21,57164,1400
208433,Jaewon,Serre,Technique Leader,1986-01-19,79122,1401
211978,Ottavia,Ritcey,Technique Leader,1986-01-16,40000,1402
225123,Makato,Gide,Technique Leader,1986-01-14,40000,1403
432855,Kiyotoshi,Encarnacion,Technique Leader,1986-01-10,61108,1404
279336,Moss,Bonifati,Technique Leader,1986-01-08,60207,1407
247065,Shakhar,Zedlitz,Technique Leader,1986-01-08,87808,1407
489010,Youngkon,Skrikant,Technique Leader,1986-01-08,40000,1407
414466,Sastry,Chinal,Technique Leader,1986-01-05,55599,1409
95368,Arco,Sichman,Technique Leader,1986-01-05,45031,1409
264477,Sigeru,Orsini,Technique Leader,1986-01-04,41408,1410
401701,Lucien,Baba,Technique Leader,1985-12-30,40000,1411
247807,Aemilian,Azumi,Technique Leader,1985-12-28,40000,1412
101501,Rosalie,Vecchi,Technique Leader,1985-12-26,59050,1413
453223,Tomofumi,Versino,Technique Leader,1985-12-16,40000,1414
486426,Elvia,Zirintsis,Technique Leader,1985-12-15,40000,1415
93405,Tamiya,Marrevee,Technique Leader,1985-12-14,53039,1416
421490,Zsolt,Heering,Technique Leader,1985-12-13,40000,1418
22190,Berry,Perna,Technique Leader,1985-12-13,58561,1418
413144,Changho,Spinelli,Technique Leader,1985-12-11,46272,1419
96524,George,Brodie,Technique Leader,1985-12-10,40000,1421
245688,Mrinalini,Ambroszkiewicz,Technique Leader,1985-12-10,49561,1421
405265,Marlo,Gewali,Technique Leader,1985-12-09,40000,1422
